actual_x,actual_y,ScatterFusion_x,ScatterFusion_y,AWGFormer_x,AWGFormer_y,EnergyPatchTST_x,EnergyPatchTST_y,SWIFT_x,SWIFT_y,LWSpace_x,LWSpace_y,TimeFlowDiffuser_x,TimeFlowDiffuser_y,ARIMA_x,ARIMA_y
155.9,-1.567716898,155.9,-1.6399924656942928,155.9,-1.5546793676088657,155.9,-1.4844626479418703,155.9,-1.6708198833679762,155.9,-1.5811220247761881,155.9,-1.7094955456930927,155.9,-1.743773194369432
156.0,-1.577040716,156.0,-1.6414919393667444,156.0,-1.5568572208076654,156.0,-1.4877294277400699,156.0,-1.6724853005199996,156.0,-1.5837482595159171,156.0,-1.7075440213539066,156.0,-1.7438148936074487
156.1,-1.577040716,156.1,-1.642991413039196,156.1,-1.5590350740064651,156.1,-1.4909962075382692,156.1,-1.6741507176720227,156.1,-1.5863744942556464,156.1,-1.7055924970147207,156.1,-1.7438565928454655
156.2,-1.577040716,156.2,-1.644490886711648,156.2,-1.5641538498174763,156.2,-1.4946306026629952,156.2,-1.6758161348240461,156.2,-1.5890007289953756,156.2,-1.7036409726755346,156.2,-1.7438982920834822
156.3,-1.553213182,156.3,-1.6459903603841,156.3,-1.570687409413878,156.3,-1.4984418457608961,156.3,-1.67748155197607,156.3,-1.5916269637351055,156.3,-1.701689448336348,156.3,-1.743939991321499
156.4,-1.553213182,156.4,-1.6474898340565516,156.4,-1.5743022039927814,156.4,-1.5022530888587957,156.4,-1.6791469691280934,156.4,-1.593628430145926,156.4,-1.6997379239971622,156.4,-1.7439816905595158
156.5,-1.553213182,156.5,-1.6489893077290032,156.5,-1.5764800571915811,156.5,-1.5060643319566955,156.5,-1.6808123862801168,156.5,-1.5953223159672147,156.5,-1.6980685984046158,156.5,-1.7440233897975328
156.6,-1.594652371,156.6,-1.650488781401455,156.6,-1.5786579103903808,156.6,-1.5095134991267478,156.6,-1.68247780343214,156.6,-1.5970162017885035,156.6,-1.6964423281219607,156.6,-1.7440650890355496
156.7,-1.594652371,156.7,-1.6519882550739067,156.7,-1.5808357635891808,156.7,-1.5127802789249474,156.7,-1.6841432205841633,156.7,-1.5987100876097922,156.7,-1.694816057839306,156.7,-1.7441067882735664
156.8,-1.60086825,156.8,-1.6534877287463587,156.8,-1.5830136167879811,156.8,-1.5160470587231478,156.8,-1.6858086377361872,156.8,-1.6004039734310813,156.8,-1.6931897875566504,156.8,-1.7441484875115831
156.9,-1.60086825,156.9,-1.654851316936005,156.9,-1.5851914699867808,156.9,-1.5193138385213474,156.9,-1.6874740548882106,156.9,-1.60209785925237,156.9,-1.6879211250836417,156.9,-1.7441901867496
157.0,-1.60086825,157.0,-1.6562008432412114,157.0,-1.5880823962439172,157.0,-1.522580618319547,157.0,-1.6891394720402337,157.0,-1.6037917450736587,157.0,-1.6819581340472398,157.0,-1.7442318859876167
157.1,-1.595688351,157.1,-1.657550369546418,157.1,-1.5913491760421166,157.1,-1.5258473981177467,157.1,-1.6908048891922571,157.1,-1.6054856308949474,157.1,-1.6759951430108382,157.1,-1.7442735852256335
157.2,-1.595688351,157.2,-1.6588998958516246,157.2,-1.5924933548613442,157.2,-1.531944312554576,157.2,-1.6924703063442805,157.2,-1.6071795167162362,157.2,-1.6700321519744363,157.2,-1.7443152844636503
157.3,-1.595688351,157.3,-1.6602494221568314,157.3,-1.5924933548613442,157.3,-1.539566798750378,157.3,-1.6941357234963044,157.3,-1.6088734025375253,157.3,-1.6708688371206144,157.3,-1.744356983701667
157.4,-1.588436493,157.4,-1.661598948462038,157.4,-1.5939747531978448,157.4,-1.542977319380306,157.4,-1.6958011406483275,157.4,-1.610567288358814,157.4,-1.6732781264282515,157.4,-1.7443986829396838
157.5,-1.588436493,157.5,-1.6629484747672443,157.5,-1.5928858265984447,157.5,-1.544066245979706,157.5,-1.697466557800351,157.5,-1.6122611741801027,157.5,-1.6756874157358885,157.5,-1.7444403821777006
157.6,-1.588436493,157.6,-1.6642980010724508,157.6,-1.5917968999990448,157.6,-1.545155172579106,157.6,-1.6991319749523743,157.6,-1.6139550600013914,157.6,-1.6780967050435256,157.6,-1.7444820814157174
157.7,-1.578076695,157.7,-1.6656475273776572,157.7,-1.590707973399645,157.7,-1.5462440991785058,157.7,-1.7007973921043977,157.7,-1.6156489458226801,157.7,-1.6805059943511627,157.7,-1.7445237806537344
157.8,-1.578076695,157.8,-1.6671759540210203,157.8,-1.586855384945763,157.8,-1.5476784835097162,157.8,-1.7024628092564216,157.8,-1.6173428316439693,157.8,-1.6829152836588004,157.8,-1.7445654798917511
157.9,-1.578076695,157.9,-1.6694251645296974,157.9,-1.581410751948764,157.9,-1.549311873408816,157.9,-1.7041282264084447,157.9,-1.619036717465258,157.9,-1.6853245729664375,157.9,-1.744607179129768
158.0,-1.578076695,158.0,-1.6716743750383747,158.0,-1.5782376707764032,158.0,-1.5509452633079157,158.0,-1.7057936435604681,158.0,-1.6207306032865467,158.0,-1.6877338622740747,158.0,-1.7446488783677847
158.1,-1.578076695,158.1,-1.6739235855470522,158.1,-1.579871060675503,158.1,-1.5525786532070154,158.1,-1.7074590607124915,158.1,-1.6224244891078354,158.1,-1.6901431515817118,158.1,-1.7446905776058015
158.2,-1.578076695,158.2,-1.67617279605573,158.2,-1.5815044505746028,158.2,-1.5559116347717699,158.2,-1.709124477864515,158.2,-1.6235707287257466,158.2,-1.6925524408893489,158.2,-1.7447322768438183
158.3,-1.586364533,158.3,-1.678422006564408,158.3,-1.583137840473703,158.3,-1.560267341169371,158.3,-1.7107898950165386,158.3,-1.6243874236752969,158.3,-1.6949617301969866,158.3,-1.744773976081835
158.4,-1.586364533,158.4,-1.6806712170730858,158.4,-1.5855129573671445,158.4,-1.5639487502993876,158.4,-1.712455312168562,158.4,-1.6252041186248467,158.4,-1.6973710195046237,158.4,-1.7448156753198518
158.5,-1.586364533,158.5,-1.6829204275817633,158.5,-1.5883441665255842,158.5,-1.5672155300975872,158.5,-1.7141207293205853,158.5,-1.6260208135743965,158.5,-1.6997803088122607,158.5,-1.7448573745578686
158.6,-1.593616392,158.6,-1.6851696380904408,158.6,-1.591175375684024,158.6,-1.570482309895787,158.6,-1.7163683592055368,158.6,-1.6268375085239466,158.6,-1.7021895981198978,158.6,-1.7448990737958854
158.7,-1.593616392,158.7,-1.6874188485991184,158.7,-1.5940065848424636,158.7,-1.5737490896939865,158.7,-1.7189817830440965,158.7,-1.6276542034734964,158.7,-1.7045988874275348,158.7,-1.7449407730339022
158.8,-1.593616392,158.8,-1.6896680591077966,158.8,-1.596837794000904,158.8,-1.5770158694921872,158.8,-1.721595206882657,158.8,-1.6284708984230465,158.8,-1.7070081767351726,158.8,-1.7449824722719192
158.9,-1.601904229,158.9,-1.6919172696164742,158.9,-1.5996690031593437,158.9,-1.5802826492903868,158.9,-1.7242086307212168,158.9,-1.6292875933725965,158.9,-1.7094174660428096,158.9,-1.745024171509936
159.0,-1.601904229,159.0,-1.6941664801251517,159.0,-1.6025002123177834,159.0,-1.5953344265303688,159.0,-1.7268220545597766,159.0,-1.629611029018487,159.0,-1.7118267553504467,159.0,-1.7450658707479527
159.1,-1.601904229,159.1,-1.6964156906338292,159.1,-1.605331421476223,159.1,-1.5964233531297687,159.1,-1.7294354783983363,159.1,-1.629611029018487,159.1,-1.713963971590126,159.1,-1.7451075699859695
159.2,-1.603976189,159.2,-1.6986649011425068,159.2,-1.6081626306346628,159.2,-1.5946767474588233,159.2,-1.732048902236896,159.2,-1.629611029018487,159.2,-1.7159774490829371,159.2,-1.7451492692239863
159.3,-1.603976189,159.3,-1.700914111651185,159.3,-1.6109938397931034,159.3,-1.5946767474588233,159.3,-1.7346623260754566,159.3,-1.629611029018487,159.3,-1.7179909265757487,159.3,-1.745190968462003
159.4,-1.603976189,159.4,-1.7026632096850063,159.4,-1.6127904885128428,159.4,-1.5956466478701046,159.4,-1.7372757499140163,159.4,-1.6286411286072056,159.4,-1.7200044040685596,159.4,-1.7452326677000198
159.5,-1.59983227,159.5,-1.704162683357458,159.5,-1.6138794151122426,159.5,-1.5972800377692042,159.5,-1.7398891737525761,159.5,-1.6270077387081059,159.5,-1.7220178815613707,159.5,-1.7452743669380366
159.6,-1.59983227,159.6,-1.7056621570299095,159.6,-1.6149683417116425,159.6,-1.5989134276683041,159.6,-1.7362164153904038,159.6,-1.625374348809006,159.6,-1.7240313590541816,159.6,-1.7453160661760534
159.7,-1.59983227,159.7,-1.7071616307023612,159.7,-1.6160572683110423,159.7,-1.6005468175674038,159.7,-1.7318607089928044,159.7,-1.623740958909906,159.7,-1.7260448365469927,159.7,-1.7453308366848737
159.8,-1.596724331,159.8,-1.7086611043748134,159.8,-1.6186940660310922,159.8,-1.6026688761257717,159.8,-1.7294115670256913,159.8,-1.622107569010806,159.8,-1.7280583140398043,159.8,-1.7453308366848737
159.9,-1.596724331,159.9,-1.710160578047265,159.9,-1.6186940660310922,159.9,-1.6013984617598052,159.9,-1.7283226404262915,159.9,-1.620474179111706,159.9,-1.7300717915326151,159.9,-1.7453308366848737
160.0,-1.596724331,160.0,-1.7116600517197167,160.0,-1.6178840890734705,160.0,-1.6001280473938386,160.0,-1.7287036720092421,160.0,-1.6188407892126062,160.0,-1.7320852690254263,160.0,-1.7453308366848737
160.1,-1.592580412,160.1,-1.7131595253921683,160.1,-1.616484040588528,160.1,-1.598857633027872,160.1,-1.7301555741417753,160.1,-1.6172073993135065,160.1,-1.7340987465182371,160.1,-1.7453308366848737
160.2,-1.592580412,160.2,-1.71465899906462,160.2,-1.615083992103585,160.2,-1.5975872186619056,160.2,-1.7316074762743083,160.2,-1.6155740094144067,160.2,-1.7361122240110483,160.2,-1.7453308366848737
160.3,-1.592580412,160.3,-1.716158472737072,160.3,-1.613683943618642,160.3,-1.5963168042959386,160.3,-1.733059378406842,160.3,-1.6139406195153063,160.3,-1.7381257015038598,160.3,-1.7453308366848737
160.4,-1.590508452,160.4,-1.7176579464095236,160.4,-1.6122838951336993,160.4,-1.595046389929972,160.4,-1.7345112805393752,160.4,-1.6123072296162066,160.4,-1.7401391789966707,160.4,-1.7453308366848737
160.5,-1.590508452,160.5,-1.7191574200819753,160.5,-1.6108838466487565,160.5,-1.5937759755640055,160.5,-1.7359631826719084,160.5,-1.6106738397171068,160.5,-1.7384039791831587,160.5,-1.7453308366848737
160.6,-1.590508452,160.6,-1.7206568937544269,160.6,-1.609483798163814,160.6,-1.592505561198039,160.6,-1.7378239940591835,160.6,-1.6083248586222085,160.6,-1.7340672584294123,160.6,-1.7453308366848737
160.7,-1.590508452,160.7,-1.7221563674268787,160.7,-1.6080837496788711,160.7,-1.5912351468320725,160.7,-1.7400018472579832,160.7,-1.6054210543571423,160.7,-1.7303555235317492,160.7,-1.7453308366848737
160.8,-1.590508452,160.8,-1.7236558410993308,160.8,-1.6066837011939281,160.8,-1.5899647324661057,160.8,-1.7421797004567836,160.8,-1.602517250092075,160.8,-1.727102982966438,160.8,-1.7453308366848737
160.9,-1.590508452,160.9,-1.7251553147717824,160.9,-1.6052836527089853,160.9,-1.5886943181001392,160.9,-1.7443575536555833,160.9,-1.5996134458270088,160.9,-1.7238504424011278,160.9,-1.7453308366848737
161.0,-1.592580412,161.0,-1.726654788444234,161.0,-1.6038836042240427,161.0,-1.5872231420392544,161.0,-1.7441262665153643,161.0,-1.5967096415619424,161.0,-1.7205979018358177,161.0,-1.7453308366848737
161.1,-1.592580412,161.1,-1.7281542621166857,161.1,-1.6024835557391,161.1,-1.5855897521401545,161.1,-1.7419484133165646,161.1,-1.5938058372968762,161.1,-1.7173453612705076,161.1,-1.7453308366848737
161.2,-1.592580412,161.2,-1.7296537357891373,161.2,-1.6010835072541572,161.2,-1.5839563622410548,161.2,-1.7397705601177649,161.2,-1.5879229795195637,161.2,-1.7140928207051975,161.2,-1.7453308366848737
161.3,-1.590508452,161.3,-1.7311532094615893,161.3,-1.5996834587692141,161.3,-1.5823229723419545,161.3,-1.7375927069189647,161.3,-1.5835672731219632,161.3,-1.7108402801398863,161.3,-1.7453308366848737
161.4,-1.590508452,161.4,-1.732652683134041,161.4,-1.5956777274815095,161.4,-1.5815763918739494,161.4,-1.7310480685252068,161.4,-1.578620360436967,161.4,-1.7075877395745762,161.4,-1.7453308366848737
161.5,-1.590508452,161.5,-1.7341521568064926,161.5,-1.5934998742827098,161.5,-1.5815763918739494,161.5,-1.7288702153264068,161.5,-1.5731757274399671,161.5,-1.6999684138143085,161.5,-1.7453308366848737
161.6,-1.585328554,161.6,-1.7356516304789444,161.6,-1.5913220210839099,161.6,-1.5839190594288186,161.6,-1.7290350296824764,161.6,-1.5601174248896423,161.6,-1.6967158732489986,161.6,-1.7453308366848737
161.7,-1.585328554,161.7,-1.7383652805001082,161.7,-1.5891441678851101,161.7,-1.588274765826418,161.7,-1.731212882881276,161.7,-1.5405167461004454,161.7,-1.69570190489256,161.7,-1.7453308366848737
161.8,-1.585328554,161.8,-1.7372406752457694,161.8,-1.5844928583438116,161.8,-1.591760280988961,161.8,-1.732520544845019,161.8,-1.5226564497813566,161.8,-1.696863526523028,161.8,-1.7453308366848737
161.9,-1.578076695,161.9,-1.73592359147002,161.9,-1.5817705418453119,161.9,-1.5944825974874608,161.9,-1.733065008144719,161.9,-1.506322550790357,161.9,-1.698025148153496,161.9,-1.7453308366848737
162.0,-1.578076695,162.0,-1.7343491441139456,162.0,-1.5790482253468119,162.0,-1.5972049139859605,162.0,-1.7336094714444188,162.0,-1.3821979068956125,162.0,-1.6991867697839638,162.0,-1.7453308366848737
162.1,-1.570824837,162.1,-1.7327746967578714,162.1,-1.5763259088483121,162.1,-1.5999272304844603,162.1,-1.7341539347441188,162.1,-1.3560636685100167,162.1,-1.7003483914144317,162.1,-1.7453308366848737
162.2,-1.570824837,162.2,-1.731200249401797,162.2,-1.5730345436571325,162.2,-1.5998043035195602,162.2,-1.7335603006584588,162.2,-1.3421639770170393,162.2,-1.7015100130448997,162.2,-1.7453308366848737
162.3,-1.570824837,162.3,-1.7296258020457225,162.3,-1.569223300559232,162.3,-1.5970819870210597,162.3,-1.7319269107593585,162.3,-1.3394416605185386,162.3,-1.7026716346753679,162.3,-1.7453308366848737
162.4,-1.563572979,162.4,-1.728051354689648,162.4,-1.5654120574613324,162.4,-1.59435967052256,162.4,-1.7302935208602586,162.4,-1.336719344020039,162.4,-1.7038332563058356,162.4,-1.7453308366848737
162.5,-1.563572979,162.5,-1.726476907333574,162.5,-1.5616008143634328,162.5,-1.5916373540240603,162.5,-1.7286601309611587,162.5,-1.3339970275215391,162.5,-1.7049948779363036,162.5,-1.7453308366848737
162.6,-1.563572979,162.6,-1.7249024599774996,162.6,-1.5577895712655334,162.6,-1.5877990977349168,162.6,-1.7263013801981404,162.6,-1.3326696357613441,162.6,-1.7061564995667715,162.6,-1.7453308366848737
162.7,-1.555285141,162.7,-1.7233280126214254,162.7,-1.5539783281676338,162.7,-1.5828989280376176,162.7,-1.7232523857198208,162.7,-1.3326696357613441,162.7,-1.7073181211972392,162.7,-1.7453308366848737
162.8,-1.555285141,162.8,-1.7217535652653506,162.8,-1.5501670850697333,162.8,-1.577998758340317,162.8,-1.7202033912415002,162.8,-1.3326696357613441,162.8,-1.7084797428277074,162.8,-1.7453308366848737
162.9,-1.555285141,162.9,-1.7190177081772975,162.9,-1.5463558419718337,162.9,-1.5730985886430178,162.9,-1.7171543967631806,162.9,-1.3326696357613441,162.9,-1.7096413644581754,162.9,-1.7453308366848737
163.0,-1.546997303,163.0,-1.7158313266233376,163.0,-1.5417242622269889,163.0,-1.5651905179069185,163.0,-1.7141054022848607,163.0,-1.3311656852419445,163.0,-1.7108029860886433,163.0,-1.7453308366848737
163.1,-1.546997303,163.1,-1.7126449450693777,163.1,-1.5362796292299892,163.1,-1.554301251912919,163.1,-1.7110564078065411,163.1,-1.3281711370935947,163.1,-1.711964607719111,163.1,-1.7453308366848737
163.2,-1.546997303,163.2,-1.709458563515418,163.2,-1.5308349962329895,163.2,-1.5466421103142856,163.2,-1.7080074133282215,163.2,-1.325176588945245,163.2,-1.713126229349579,163.2,-1.7453308366848737
163.3,-1.538709465,163.3,-1.7062721819614572,163.3,-1.5253903632359884,163.3,-1.5466421103142856,163.3,-1.704958418849901,163.3,-1.3221820407968945,163.3,-1.7142878509800472,163.3,-1.7453922033974754
163.4,-1.538709465,163.4,-1.7030858004074974,163.4,-1.5199457302389887,163.4,-1.5469100164645884,163.4,-1.7019094243715813,163.4,-1.3191874926485447,163.4,-1.7154494726105152,163.4,-1.7455470862815379
163.5,-1.538709465,163.5,-1.6998994188535375,163.5,-1.514501097241989,163.5,-1.5474544797642882,163.5,-1.6988604298932617,163.5,-1.316192944500195,163.5,-1.716611094240983,163.5,-1.7457019691656002
163.6,-1.527313688,163.6,-1.6967130372995776,163.6,-1.5103291192096129,163.6,-1.5479989430639882,163.6,-1.6943796985797408,163.6,-1.3131983963518452,163.6,-1.7177727158714509,163.6,-1.7458568520496627
163.7,-1.527313688,163.7,-1.693526655745618,163.7,-1.5074979100511732,163.7,-1.5485434063636883,163.7,-1.6883906022830417,163.7,-1.3102038482034957,163.7,-1.7189343375019188,163.7,-1.746011734933725
163.8,-1.527313688,163.8,-1.690340274191657,163.8,-1.5046667008927328,163.8,-1.5510088955092434,163.8,-1.6824015059863409,163.8,-1.3068157499277093,163.8,-1.720095959132387,163.8,-1.7461666178177875
163.9,-1.51798987,163.9,-1.6871538926376972,163.9,-1.501835491734293,163.9,-1.5510088955092434,163.9,-1.6764124096896418,163.9,-1.3030045068298097,163.9,-1.7212575807628547,163.9,-1.7463215007018498
164.0,-1.51798987,164.0,-1.6838466289751775,164.0,-1.4990042825758534,164.0,-1.5510088955092434,164.0,-1.6706829104452265,164.0,-1.2991932637319101,164.0,-1.7224192023933227,164.0,-1.746476383585912
164.1,-1.51798987,164.1,-1.6789733395397095,164.1,-1.4961730734174137,164.1,-1.5510088955092434,164.1,-1.6652382774482266,164.1,-1.2953820206340105,164.1,-1.7235808240237906,164.1,-1.7466312664699746
164.2,-1.506594093,164.2,-1.6741000501042416,164.2,-1.493341864258974,164.2,-1.54355946188405,164.2,-1.6623619179806721,164.2,-1.2911851764092435,164.2,-1.7247424456542584,164.2,-1.7467861493540369
164.3,-1.506594093,164.3,-1.669226760668772,164.3,-1.4905106551005334,164.3,-1.5462817783825507,164.3,-1.6623619179806721,164.3,-1.2911851764092435,164.3,-1.7259040672847266,164.3,-1.7469410322380994
164.4,-1.506594093,164.4,-1.6643534712333041,164.4,-1.4876794459420937,164.4,-1.5490040948810504,164.4,-1.6623619179806721,164.4,-1.2922014070236634,164.4,-1.7270656889151945,164.4,-1.7470959151221617
164.5,-1.498306255,164.5,-1.6594801817978362,164.5,-1.484848236783654,164.5,-1.5517264113795501,164.5,-1.6623619179806721,164.5,-1.2943792602224633,164.5,-1.7280986469035966,164.5,-1.7472507980062242
164.6,-1.498306255,164.6,-1.6533093639345113,164.6,-1.4828211490788639,164.6,-1.5536948640152533,164.6,-1.6623619179806721,164.6,-1.296557113421263,164.6,-1.7288492331878988,164.6,-1.7474056808902865
164.7,-1.498306255,164.7,-1.6431879166454615,164.7,-1.481732222479464,164.7,-1.554783790614653,164.7,-1.6623619179806721,164.7,-1.2987349666200627,164.7,-1.7295998194722013,164.7,-1.747560563774349
164.8,-1.488982438,164.8,-1.6354734873765875,164.8,-1.4806432958800637,164.8,-1.5558727172140534,164.8,-1.6623619179806721,164.8,-1.300912819818863,164.8,-1.7303504057565038,164.8,-1.7477154466584113
164.9,-1.488982438,164.9,-1.6332242768679104,164.9,-1.4795543692806639,164.9,-1.5569616438134533,164.9,-1.6623619179806721,164.9,-1.3030906730176628,164.9,-1.731100992040806,164.9,-1.7478703295424738
165.0,-1.488982438,165.0,-1.6305653887308666,165.0,-1.478465442681264,165.0,-1.5590335646351983,165.0,-1.6613789237583267,165.0,-1.3042855319941173,165.0,-1.7318515783251085,165.0,-1.748025212426536
165.1,-1.47862264,165.1,-1.62719157296785,165.1,-1.4773765160818642,165.1,-1.5623003444333983,165.1,-1.6592010705595268,165.1,-1.3042855319941173,165.1,-1.7326021646094107,165.1,-1.7481800953105986
165.2,-1.47862264,165.2,-1.5438049113499044,165.2,-1.4762875894824643,165.2,-1.5597356316816755,165.2,-1.6564678371178772,165.2,-1.3042855319941173,165.2,-1.733352750893713,165.2,-1.7483349781946609
165.3,-1.47862264,165.3,-1.5422585791251882,165.3,-1.4751986628830642,165.3,-1.5499352922870744,165.3,-1.6530454963769052,165.3,-1.3042855319941173,165.3,-1.7341033371780157,165.3,-1.7484898610787234
165.4,-1.476550681,165.4,-1.5407122469004724,165.4,-1.4745901545974789,165.4,-1.4933013615324742,165.4,-1.649623155635934,165.4,-1.3035992201172395,165.4,-1.734853923462318,165.4,-1.7486447439627857
165.5,-1.476550681,165.5,-1.5391659146757566,165.5,-1.4745901545974789,165.5,-1.4862233386363748,165.5,-1.646200814894963,165.5,-1.3020436106895252,165.5,-1.7356045097466202,165.5,-1.748799626846848
165.6,-1.476550681,165.6,-1.5376195824510408,165.6,-1.4670902189747714,165.6,-1.4791453157402754,165.6,-1.642778474153992,165.6,-1.3004880012618112,165.6,-1.7363550960309224,165.6,-1.7489545097309105
